CBSA,MDIV,STCOU,NAME,LSAD,population,year,estimate_type
33420,NA,NA,"Mineral Wells, TX",Micropolitan Statistical Area,28034,2014,POPESTIMATE
33420,NA,NA,"Mineral Wells, TX",Micropolitan Statistical Area,27966,2015,POPESTIMATE
33420,NA,NA,"Mineral Wells, TX",Micropolitan Statistical Area,28136,2016,POPESTIMATE
33420,NA,NA,"Mineral Wells, TX",Micropolitan Statistical Area,28575,2017,POPESTIMATE
33420,NA,NA,"Mineral Wells, TX",Micropolitan Statistical Area,28875,2018,POPESTIMATE
33420,NA,48363,"Palo Pinto County, TX",County or equivalent,28111,2010,CENSUS
33420,NA,48363,"Palo Pinto County, TX",County or equivalent,28122,2010,ESTIMATESBASE
33420,NA,48363,"Palo Pinto County, TX",County or equivalent,28084,2010,POPESTIMATE
33420,NA,48363,"Palo Pinto County, TX",County or equivalent,28051,2011,POPESTIMATE
33420,NA,48363,"Palo Pinto County, TX",County or equivalent,27859,2012,POPESTIMATE
33420,NA,48363,"Palo Pinto County, TX",County or equivalent,27876,2013,POPESTIMATE
33420,NA,48363,"Palo Pinto County, TX",County or equivalent,28034,2014,POPESTIMATE
33420,NA,48363,"Palo Pinto County, TX",County or equivalent,27966,2015,POPESTIMATE
33420,NA,48363,"Palo Pinto County, TX",County or equivalent,28136,2016,POPESTIMATE
33420,NA,48363,"Palo Pinto County, TX",County or equivalent,28575,2017,POPESTIMATE
33420,NA,48363,"Palo Pinto County, TX",County or equivalent,28875,2018,POPESTIMATE
33500,NA,NA,"Minot, ND",Micropolitan Statistical Area,69540,2010,CENSUS
33500,NA,NA,"Minot, ND",Micropolitan Statistical Area,69537,2010,ESTIMATESBASE
33500,NA,NA,"Minot, ND",Micropolitan Statistical Area,70005,2010,POPESTIMATE
33500,NA,NA,"Minot, ND",Micropolitan Statistical Area,72195,2011,POPESTIMATE
33500,NA,NA,"Minot, ND",Micropolitan Statistical Area,73205,2012,POPESTIMATE
33500,NA,NA,"Minot, ND",Micropolitan Statistical Area,75911,2013,POPESTIMATE
33500,NA,NA,"Minot, ND",Micropolitan Statistical Area,77415,2014,POPESTIMATE
33500,NA,NA,"Minot, ND",Micropolitan Statistical Area,79239,2015,POPESTIMATE
33500,NA,NA,"Minot, ND",Micropolitan Statistical Area,77942,2016,POPESTIMATE
33500,NA,NA,"Minot, ND",Micropolitan Statistical Area,76751,2017,POPESTIMATE
33500,NA,NA,"Minot, ND",Micropolitan Statistical Area,75934,2018,POPESTIMATE
33500,NA,38049,"McHenry County, ND",County or equivalent,5395,2010,CENSUS
33500,NA,38049,"McHenry County, ND",County or equivalent,5392,2010,ESTIMATESBASE
33500,NA,38049,"McHenry County, ND",County or equivalent,5402,2010,POPESTIMATE
33500,NA,38049,"McHenry County, ND",County or equivalent,5500,2011,POPESTIMATE
33500,NA,38049,"McHenry County, ND",County or equivalent,5799,2012,POPESTIMATE
33500,NA,38049,"McHenry County, ND",County or equivalent,5908,2013,POPESTIMATE
33500,NA,38049,"McHenry County, ND",County or equivalent,5977,2014,POPESTIMATE
33500,NA,38049,"McHenry County, ND",County or equivalent,5975,2015,POPESTIMATE
33500,NA,38049,"McHenry County, ND",County or equivalent,5968,2016,POPESTIMATE
33500,NA,38049,"McHenry County, ND",County or equivalent,5898,2017,POPESTIMATE
33500,NA,38049,"McHenry County, ND",County or equivalent,5816,2018,POPESTIMATE
33500,NA,38075,"Renville County, ND",County or equivalent,2470,2010,CENSUS
33500,NA,38075,"Renville County, ND",County or equivalent,2470,2010,ESTIMATESBASE
33500,NA,38075,"Renville County, ND",County or equivalent,2484,2010,POPESTIMATE
33500,NA,38075,"Renville County, ND",County or equivalent,2497,2011,POPESTIMATE
33500,NA,38075,"Renville County, ND",County or equivalent,2556,2012,POPESTIMATE
33500,NA,38075,"Renville County, ND",County or equivalent,2613,2013,POPESTIMATE
33500,NA,38075,"Renville County, ND",County or equivalent,2573,2014,POPESTIMATE
33500,NA,38075,"Renville County, ND",County or equivalent,2552,2015,POPESTIMATE
33500,NA,38075,"Renville County, ND",County or equivalent,2518,2016,POPESTIMATE
33500,NA,38075,"Renville County, ND",County or equivalent,2459,2017,POPESTIMATE
33500,NA,38075,"Renville County, ND",County or equivalent,2374,2018,POPESTIMATE
33500,NA,38101,"Ward County, ND",County or equivalent,61675,2010,CENSUS
33500,NA,38101,"Ward County, ND",County or equivalent,61675,2010,ESTIMATESBASE
33500,NA,38101,"Ward County, ND",County or equivalent,62119,2010,POPESTIMATE
33500,NA,38101,"Ward County, ND",County or equivalent,64198,2011,POPESTIMATE
33500,NA,38101,"Ward County, ND",County or equivalent,64850,2012,POPESTIMATE
33500,NA,38101,"Ward County, ND",County or equivalent,67390,2013,POPESTIMATE
33500,NA,38101,"Ward County, ND",County or equivalent,68865,2014,POPESTIMATE
33500,NA,38101,"Ward County, ND",County or equivalent,70712,2015,POPESTIMATE
33500,NA,38101,"Ward County, ND",County or equivalent,69456,2016,POPESTIMATE
33500,NA,38101,"Ward County, ND",County or equivalent,68394,2017,POPESTIMATE
33500,NA,38101,"Ward County, ND",County or equivalent,67744,2018,POPESTIMATE
33580,NA,NA,"Mitchell, SD",Micropolitan Statistical Area,22835,2010,CENSUS
33580,NA,NA,"Mitchell, SD",Micropolitan Statistical Area,22836,2010,ESTIMATESBASE
33580,NA,NA,"Mitchell, SD",Micropolitan Statistical Area,22813,2010,POPESTIMATE
33580,NA,NA,"Mitchell, SD",Micropolitan Statistical Area,23091,2011,POPESTIMATE
33580,NA,NA,"Mitchell, SD",Micropolitan Statistical Area,23328,2012,POPESTIMATE
33580,NA,NA,"Mitchell, SD",Micropolitan Statistical Area,23343,2013,POPESTIMATE
33580,NA,NA,"Mitchell, SD",Micropolitan Statistical Area,23387,2014,POPESTIMATE
33580,NA,NA,"Mitchell, SD",Micropolitan Statistical Area,23297,2015,POPESTIMATE
33580,NA,NA,"Mitchell, SD",Micropolitan Statistical Area,23379,2016,POPESTIMATE
33580,NA,NA,"Mitchell, SD",Micropolitan Statistical Area,23259,2017,POPESTIMATE
33580,NA,NA,"Mitchell, SD",Micropolitan Statistical Area,23166,2018,POPESTIMATE
33580,NA,46035,"Davison County, SD",County or equivalent,19504,2010,CENSUS
33580,NA,46035,"Davison County, SD",County or equivalent,19504,2010,ESTIMATESBASE
33580,NA,46035,"Davison County, SD",County or equivalent,19482,2010,POPESTIMATE
33580,NA,46035,"Davison County, SD",County or equivalent,19716,2011,POPESTIMATE
33580,NA,46035,"Davison County, SD",County or equivalent,19948,2012,POPESTIMATE
33580,NA,46035,"Davison County, SD",County or equivalent,19939,2013,POPESTIMATE
33580,NA,46035,"Davison County, SD",County or equivalent,19964,2014,POPESTIMATE
33580,NA,46035,"Davison County, SD",County or equivalent,19908,2015,POPESTIMATE
33580,NA,46035,"Davison County, SD",County or equivalent,19994,2016,POPESTIMATE
33580,NA,46035,"Davison County, SD",County or equivalent,19848,2017,POPESTIMATE
33580,NA,46035,"Davison County, SD",County or equivalent,19790,2018,POPESTIMATE
33580,NA,46061,"Hanson County, SD",County or equivalent,3331,2010,CENSUS
33580,NA,46061,"Hanson County, SD",County or equivalent,3332,2010,ESTIMATESBASE
33580,NA,46061,"Hanson County, SD",County or equivalent,3331,2010,POPESTIMATE
33580,NA,46061,"Hanson County, SD",County or equivalent,3375,2011,POPESTIMATE
33580,NA,46061,"Hanson County, SD",County or equivalent,3380,2012,POPESTIMATE
33580,NA,46061,"Hanson County, SD",County or equivalent,3404,2013,POPESTIMATE
33580,NA,46061,"Hanson County, SD",County or equivalent,3423,2014,POPESTIMATE
33580,NA,46061,"Hanson County, SD",County or equivalent,3389,2015,POPESTIMATE
33580,NA,46061,"Hanson County, SD",County or equivalent,3385,2016,POPESTIMATE
33580,NA,46061,"Hanson County, SD",County or equivalent,3411,2017,POPESTIMATE
33580,NA,46061,"Hanson County, SD",County or equivalent,3376,2018,POPESTIMATE
33620,NA,NA,"Moberly, MO",Micropolitan Statistical Area,25414,2010,CENSUS
33620,NA,NA,"Moberly, MO",Micropolitan Statistical Area,25414,2010,ESTIMATESBASE
33620,NA,NA,"Moberly, MO",Micropolitan Statistical Area,25454,2010,POPESTIMATE
33620,NA,NA,"Moberly, MO",Micropolitan Statistical Area,25277,2011,POPESTIMATE
33620,NA,NA,"Moberly, MO",Micropolitan Statistical Area,25327,2012,POPESTIMATE
33620,NA,NA,"Moberly, MO",Micropolitan Statistical Area,24944,2013,POPESTIMATE
33620,NA,NA,"Moberly, MO",Micropolitan Statistical Area,25045,2014,POPESTIMATE
33620,NA,NA,"Moberly, MO",Micropolitan Statistical Area,25030,2015,POPESTIMATE
33620,NA,NA,"Moberly, MO",Micropolitan Statistical Area,24956,2016,POPESTIMATE
33620,NA,NA,"Moberly, MO",Micropolitan Statistical Area,24932,2017,POPESTIMATE
33620,NA,NA,"Moberly, MO",Micropolitan Statistical Area,24763,2018,POPESTIMATE
33620,NA,29175,"Randolph County, MO",County or equivalent,25414,2010,CENSUS
33620,NA,29175,"Randolph County, MO",County or equivalent,25414,2010,ESTIMATESBASE
33620,NA,29175,"Randolph County, MO",County or equivalent,25454,2010,POPESTIMATE
33620,NA,29175,"Randolph County, MO",County or equivalent,25277,2011,POPESTIMATE
33620,NA,29175,"Randolph County, MO",County or equivalent,25327,2012,POPESTIMATE
33620,NA,29175,"Randolph County, MO",County or equivalent,24944,2013,POPESTIMATE
33620,NA,29175,"Randolph County, MO",County or equivalent,25045,2014,POPESTIMATE
33620,NA,29175,"Randolph County, MO",County or equivalent,25030,2015,POPESTIMATE
33620,NA,29175,"Randolph County, MO",County or equivalent,24956,2016,POPESTIMATE
33620,NA,29175,"Randolph County, MO",County or equivalent,24932,2017,POPESTIMATE
33620,NA,29175,"Randolph County, MO",County or equivalent,24763,2018,POPESTIMATE
33940,NA,NA,"Montrose, CO",Micropolitan Statistical Area,41276,2010,CENSUS
33940,NA,NA,"Montrose, CO",Micropolitan Statistical Area,41277,2010,ESTIMATESBASE
33940,NA,NA,"Montrose, CO",Micropolitan Statistical Area,41186,2010,POPESTIMATE
33940,NA,NA,"Montrose, CO",Micropolitan Statistical Area,40972,2011,POPESTIMATE
33940,NA,NA,"Montrose, CO",Micropolitan Statistical Area,40654,2012,POPESTIMATE
33940,NA,NA,"Montrose, CO",Micropolitan Statistical Area,40555,2013,POPESTIMATE
33940,NA,NA,"Montrose, CO",Micropolitan Statistical Area,40596,2014,POPESTIMATE
33940,NA,NA,"Montrose, CO",Micropolitan Statistical Area,40576,2015,POPESTIMATE
33940,NA,NA,"Montrose, CO",Micropolitan Statistical Area,41168,2016,POPESTIMATE
33940,NA,NA,"Montrose, CO",Micropolitan Statistical Area,41785,2017,POPESTIMATE
33940,NA,NA,"Montrose, CO",Micropolitan Statistical Area,42214,2018,POPESTIMATE
33940,NA,08085,"Montrose County, CO",County or equivalent,41276,2010,CENSUS
33940,NA,08085,"Montrose County, CO",County or equivalent,41277,2010,ESTIMATESBASE
33940,NA,08085,"Montrose County, CO",County or equivalent,41186,2010,POPESTIMATE
33940,NA,08085,"Montrose County, CO",County or equivalent,40972,2011,POPESTIMATE
33940,NA,08085,"Montrose County, CO",County or equivalent,40654,2012,POPESTIMATE
33940,NA,08085,"Montrose County, CO",County or equivalent,40555,2013,POPESTIMATE
33940,NA,08085,"Montrose County, CO",County or equivalent,40596,2014,POPESTIMATE
33940,NA,08085,"Montrose County, CO",County or equivalent,40576,2015,POPESTIMATE
33940,NA,08085,"Montrose County, CO",County or equivalent,41168,2016,POPESTIMATE
33940,NA,08085,"Montrose County, CO",County or equivalent,41785,2017,POPESTIMATE
33940,NA,08085,"Montrose County, CO",County or equivalent,42214,2018,POPESTIMATE
33980,NA,NA,"Morehead City, NC",Micropolitan Statistical Area,66469,2010,CENSUS
33980,NA,NA,"Morehead City, NC",Micropolitan Statistical Area,66463,2010,ESTIMATESBASE
33980,NA,NA,"Morehead City, NC",Micropolitan Statistical Area,66698,2010,POPESTIMATE
33980,NA,NA,"Morehead City, NC",Micropolitan Statistical Area,67405,2011,POPESTIMATE
33980,NA,NA,"Morehead City, NC",Micropolitan Statistical Area,67763,2012,POPESTIMATE
33980,NA,NA,"Morehead City, NC",Micropolitan Statistical Area,68384,2013,POPESTIMATE
33980,NA,NA,"Morehead City, NC",Micropolitan Statistical Area,68634,2014,POPESTIMATE
33980,NA,NA,"Morehead City, NC",Micropolitan Statistical Area,68711,2015,POPESTIMATE
33980,NA,NA,"Morehead City, NC",Micropolitan Statistical Area,68811,2016,POPESTIMATE
33980,NA,NA,"Morehead City, NC",Micropolitan Statistical Area,68919,2017,POPESTIMATE
33980,NA,NA,"Morehead City, NC",Micropolitan Statistical Area,69524,2018,POPESTIMATE
33980,NA,37031,"Carteret County, NC",County or equivalent,66469,2010,CENSUS
33980,NA,37031,"Carteret County, NC",County or equivalent,66463,2010,ESTIMATESBASE
33980,NA,37031,"Carteret County, NC",County or equivalent,66698,2010,POPESTIMATE
33980,NA,37031,"Carteret County, NC",County or equivalent,67405,2011,POPESTIMATE
33980,NA,37031,"Carteret County, NC",County or equivalent,67763,2012,POPESTIMATE
33980,NA,37031,"Carteret County, NC",County or equivalent,68384,2013,POPESTIMATE
33980,NA,37031,"Carteret County, NC",County or equivalent,68634,2014,POPESTIMATE
33980,NA,37031,"Carteret County, NC",County or equivalent,68711,2015,POPESTIMATE
33980,NA,37031,"Carteret County, NC",County or equivalent,68811,2016,POPESTIMATE
33980,NA,37031,"Carteret County, NC",County or equivalent,68919,2017,POPESTIMATE
33980,NA,37031,"Carteret County, NC",County or equivalent,69524,2018,POPESTIMATE
34020,NA,NA,"Morgan City, LA",Micropolitan Statistical Area,54650,2010,CENSUS
34020,NA,NA,"Morgan City, LA",Micropolitan Statistical Area,54650,2010,ESTIMATESBASE
34020,NA,NA,"Morgan City, LA",Micropolitan Statistical Area,54557,2010,POPESTIMATE
34020,NA,NA,"Morgan City, LA",Micropolitan Statistical Area,54190,2011,POPESTIMATE
34020,NA,NA,"Morgan City, LA",Micropolitan Statistical Area,53570,2012,POPESTIMATE
34020,NA,NA,"Morgan City, LA",Micropolitan Statistical Area,53590,2013,POPESTIMATE
34020,NA,NA,"Morgan City, LA",Micropolitan Statistical Area,53283,2014,POPESTIMATE
34020,NA,NA,"Morgan City, LA",Micropolitan Statistical Area,52881,2015,POPESTIMATE
34020,NA,NA,"Morgan City, LA",Micropolitan Statistical Area,52059,2016,POPESTIMATE
34020,NA,NA,"Morgan City, LA",Micropolitan Statistical Area,50672,2017,POPESTIMATE
34020,NA,NA,"Morgan City, LA",Micropolitan Statistical Area,49774,2018,POPESTIMATE
34020,NA,22101,"St. Mary Parish, LA",County or equivalent,54650,2010,CENSUS
34020,NA,22101,"St. Mary Parish, LA",County or equivalent,54650,2010,ESTIMATESBASE
34020,NA,22101,"St. Mary Parish, LA",County or equivalent,54557,2010,POPESTIMATE
34020,NA,22101,"St. Mary Parish, LA",County or equivalent,54190,2011,POPESTIMATE
34020,NA,22101,"St. Mary Parish, LA",County or equivalent,53570,2012,POPESTIMATE
34020,NA,22101,"St. Mary Parish, LA",County or equivalent,53590,2013,POPESTIMATE
34020,NA,22101,"St. Mary Parish, LA",County or equivalent,53283,2014,POPESTIMATE
34020,NA,22101,"St. Mary Parish, LA",County or equivalent,52881,2015,POPESTIMATE
34020,NA,22101,"St. Mary Parish, LA",County or equivalent,52059,2016,POPESTIMATE
34020,NA,22101,"St. Mary Parish, LA",County or equivalent,50672,2017,POPESTIMATE
34020,NA,22101,"St. Mary Parish, LA",County or equivalent,49774,2018,POPESTIMATE
34140,NA,NA,"Moscow, ID",Micropolitan Statistical Area,37244,2010,CENSUS
34140,NA,NA,"Moscow, ID",Micropolitan Statistical Area,37243,2010,ESTIMATESBASE
34140,NA,NA,"Moscow, ID",Micropolitan Statistical Area,37254,2010,POPESTIMATE
34140,NA,NA,"Moscow, ID",Micropolitan Statistical Area,37848,2011,POPESTIMATE
34140,NA,NA,"Moscow, ID",Micropolitan Statistical Area,38089,2012,POPESTIMATE
34140,NA,NA,"Moscow, ID",Micropolitan Statistical Area,38216,2013,POPESTIMATE
34140,NA,NA,"Moscow, ID",Micropolitan Statistical Area,38513,2014,POPESTIMATE
34140,NA,NA,"Moscow, ID",Micropolitan Statistical Area,38796,2015,POPESTIMATE
34140,NA,NA,"Moscow, ID",Micropolitan Statistical Area,39038,2016,POPESTIMATE
34140,NA,NA,"Moscow, ID",Micropolitan Statistical Area,39714,2017,POPESTIMATE
34140,NA,NA,"Moscow, ID",Micropolitan Statistical Area,40134,2018,POPESTIMATE
34140,NA,16057,"Latah County, ID",County or equivalent,37244,2010,CENSUS
34140,NA,16057,"Latah County, ID",County or equivalent,37243,2010,ESTIMATESBASE
34140,NA,16057,"Latah County, ID",County or equivalent,37254,2010,POPESTIMATE
34140,NA,16057,"Latah County, ID",County or equivalent,37848,2011,POPESTIMATE
34140,NA,16057,"Latah County, ID",County or equivalent,38089,2012,POPESTIMATE
34140,NA,16057,"Latah County, ID",County or equivalent,38216,2013,POPESTIMATE
34140,NA,16057,"Latah County, ID",County or equivalent,38513,2014,POPESTIMATE
34140,NA,16057,"Latah County, ID",County or equivalent,38796,2015,POPESTIMATE
34140,NA,16057,"Latah County, ID",County or equivalent,39038,2016,POPESTIMATE
34140,NA,16057,"Latah County, ID",County or equivalent,39714,2017,POPESTIMATE
34140,NA,16057,"Latah County, ID",County or equivalent,40134,2018,POPESTIMATE
34180,NA,NA,"Moses Lake, WA",Micropolitan Statistical Area,89120,2010,CENSUS
34180,NA,NA,"Moses Lake, WA",Micropolitan Statistical Area,89124,2010,ESTIMATESBASE
34180,NA,NA,"Moses Lake, WA",Micropolitan Statistical Area,89569,2010,POPESTIMATE
34180,NA,NA,"Moses Lake, WA",Micropolitan Statistical Area,90611,2011,POPESTIMATE
34180,NA,NA,"Moses Lake, WA",Micropolitan Statistical Area,91332,2012,POPESTIMATE
34180,NA,NA,"Moses Lake, WA",Micropolitan Statistical Area,91749,2013,POPESTIMATE
34180,NA,NA,"Moses Lake, WA",Micropolitan Statistical Area,92968,2014,POPESTIMATE
34180,NA,NA,"Moses Lake, WA",Micropolitan Statistical Area,93670,2015,POPESTIMATE
34180,NA,NA,"Moses Lake, WA",Micropolitan Statistical Area,94512,2016,POPESTIMATE
34180,NA,NA,"Moses Lake, WA",Micropolitan Statistical Area,95821,2017,POPESTIMATE
34180,NA,NA,"Moses Lake, WA",Micropolitan Statistical Area,97331,2018,POPESTIMATE
34180,NA,53025,"Grant County, WA",County or equivalent,89120,2010,CENSUS
34180,NA,53025,"Grant County, WA",County or equivalent,89124,2010,ESTIMATESBASE
34180,NA,53025,"Grant County, WA",County or equivalent,89569,2010,POPESTIMATE
34180,NA,53025,"Grant County, WA",County or equivalent,90611,2011,POPESTIMATE
34180,NA,53025,"Grant County, WA",County or equivalent,91332,2012,POPESTIMATE
34180,NA,53025,"Grant County, WA",County or equivalent,91749,2013,POPESTIMATE
34180,NA,53025,"Grant County, WA",County or equivalent,92968,2014,POPESTIMATE
34180,NA,53025,"Grant County, WA",County or equivalent,93670,2015,POPESTIMATE
34180,NA,53025,"Grant County, WA",County or equivalent,94512,2016,POPESTIMATE
34180,NA,53025,"Grant County, WA",County or equivalent,95821,2017,POPESTIMATE
34180,NA,53025,"Grant County, WA",County or equivalent,97331,2018,POPESTIMATE
34220,NA,NA,"Moultrie, GA",Micropolitan Statistical Area,45498,2010,CENSUS
34220,NA,NA,"Moultrie, GA",Micropolitan Statistical Area,45499,2010,ESTIMATESBASE
34220,NA,NA,"Moultrie, GA",Micropolitan Statistical Area,45638,2010,POPESTIMATE
34220,NA,NA,"Moultrie, GA",Micropolitan Statistical Area,45782,2011,POPESTIMATE
34220,NA,NA,"Moultrie, GA",Micropolitan Statistical Area,46033,2012,POPESTIMATE
34220,NA,NA,"Moultrie, GA",Micropolitan Statistical Area,46150,2013,POPESTIMATE
34220,NA,NA,"Moultrie, GA",Micropolitan Statistical Area,45893,2014,POPESTIMATE
34220,NA,NA,"Moultrie, GA",Micropolitan Statistical Area,45509,2015,POPESTIMATE
34220,NA,NA,"Moultrie, GA",Micropolitan Statistical Area,45492,2016,POPESTIMATE
34220,NA,NA,"Moultrie, GA",Micropolitan Statistical Area,45543,2017,POPESTIMATE
34220,NA,NA,"Moultrie, GA",Micropolitan Statistical Area,45592,2018,POPESTIMATE
34220,NA,13071,"Colquitt County, GA",County or equivalent,45498,2010,CENSUS
34220,NA,13071,"Colquitt County, GA",County or equivalent,45499,2010,ESTIMATESBASE
34220,NA,13071,"Colquitt County, GA",County or equivalent,45638,2010,POPESTIMATE
34220,NA,13071,"Colquitt County, GA",County or equivalent,45782,2011,POPESTIMATE
34220,NA,13071,"Colquitt County, GA",County or equivalent,46033,2012,POPESTIMATE
34220,NA,13071,"Colquitt County, GA",County or equivalent,46150,2013,POPESTIMATE
